"Student_ID","Age","Gender","Academic_Level","Country","Avg_Daily_Usage_Hours","Most_Used_Platform","Sleep_Hours_Per_Night","Mental_Health_Score","Relationship_Status","Conflicts_Over_Social_Media","Addicted_Score","Social_Media_Burnout"
4417,22,"Male","Graduate","Maldives",7,"YouTube",7.2,5,"Single",2,9,"Moderate"
8491,21,"Male","Graduate","Mexico",3.4,"Twitter",7.9,6,"Single",4,6,"Low"
6599,21,"Male","Graduate","Bhutan",5.2,"Instagram",6.5,8,"Single",2,8,"Low"
5492,20,"Male","Undergraduate","USA",4,"Instagram",5.2,8,"Single",3,6,"High"
4850,21,"Male","Graduate","Singapore",3.3,"WhatsApp",8.7,6,"Single",2,8,"Low"
1790,20,"Female","Undergraduate","Canada",6.6,"Instagram",7.9,6,"Single",3,8,"High"
177,24,"Male","Graduate","Brazil",5.4,"Instagram",5,7,"In Relationship",3,8,"High"
7370,18,"Female","High School","Trinidad",8,"Instagram",8.1,5,"In Relationship",4,7,"Moderate"
8578,21,"Male","Graduate","Canada",7,"Snapchat",6.2,7,"Single",3,7,"Moderate"
2854,19,"Female","Undergraduate","Germany",3.4,"Instagram",6.7,6,"Single",3,4,"Moderate"
8400,19,"Female","High School","Switzerland",5.8,"Facebook",6,6,"Single",1,7,"Moderate"
9786,21,"Male","Undergraduate","Sweden",4.2,"LinkedIn",5.4,7,"In Relationship",2,5,"Moderate"
4650,21,"Male","Graduate","Denmark",4.2,"Instagram",7.1,7,"Single",1,7,"Low"
766,22,"Male","Graduate","Japan",6.3,"YouTube",6.1,8,"In Relationship",2,7,"Moderate"
2412,19,"Female","Undergraduate","Denmark",2.6,"Facebook",6.9,5,"In Relationship",3,7,"High"
1611,19,"Male","Undergraduate","USA",5.9,"TikTok",5.9,8,"Single",2,4,"High"
3241,19,"Female","Undergraduate","Pakistan",5.5,"WhatsApp",6.2,5,"In Relationship",4,8,"High"
3721,22,"Male","Graduate","Turkey",6.7,"TikTok",6.7,7,"Single",4,7,"Moderate"
6093,19,"Female","Undergraduate","Denmark",4.3,"Twitter",5.8,6,"In Relationship",4,5,"High"
808,20,"Male","Undergraduate","Afghanistan",6.1,"Facebook",8.6,7,"Single",1,4,"Moderate"
12,21,"Female","Graduate","Poland",6.1,"Instagram",6.2,6,"In Relationship",4,8,"Moderate"
1496,19,"Female","Undergraduate","UK",5.8,"Snapchat",6.9,5,"In Relationship",1,7,"Moderate"
1473,20,"Female","Undergraduate","Azerbaijan",6.1,"Facebook",6.2,5,"Single",2,7,"High"
6510,20,"Female","Undergraduate","Denmark",5.8,"Facebook",6.7,5,"In Relationship",2,7,"High"
7197,19,"Female","Undergraduate","Maldives",4.8,"Instagram",8.1,7,"In Relationship",4,8,"High"
6447,19,"Male","Undergraduate","Denmark",4.8,"LinkedIn",7.6,5,"In Relationship",2,7,"Moderate"
9322,18,"Male","High School","Pakistan",4.7,"Facebook",6.8,7,"Single",4,8,"Low"
1634,21,"Female","Undergraduate","Denmark",4.3,"Facebook",6.4,6,"In Relationship",4,8,"High"
9473,20,"Female","Undergraduate","USA",3.2,"TikTok",7.3,7,"Single",3,7,"Moderate"
502,22,"Male","Graduate","France",3.6,"TikTok",7.2,8,"In Relationship",3,7,"Low"
5089,21,"Male","Graduate","Turkey",5.6,"Twitter",5.8,7,"Single",3,5,"Moderate"
4586,19,"Female","Undergraduate","USA",7,"Instagram",7.1,7,"In Relationship",3,8,"High"
4873,20,"Female","Undergraduate","Switzerland",4.9,"TikTok",8.9,6,"Single",2,4,"Moderate"
2607,20,"Female","Undergraduate","Nepal",6.5,"WhatsApp",6.4,7,"Single",2,7,"High"
1639,19,"Female","Undergraduate","Russia",4.7,"KakaoTalk",7.6,7,"Single",2,8,"Low"
2837,22,"Male","Graduate","USA",2.3,"TikTok",5.2,6,"In Relationship",3,7,"Moderate"
4618,23,"Female","Graduate","India",4.6,"Instagram",9.1,8,"Single",2,8,"Low"
2449,22,"Male","Graduate","Turkey",6.7,"LinkedIn",6.8,8,"In Relationship",4,8,"Low"
3222,19,"Female","High School","India",4,"Facebook",7.7,8,"Single",4,7,"Low"
8452,20,"Female","Undergraduate","Taiwan",2.9,"Instagram",6.4,5,"Single",3,8,"High"
6141,22,"Male","Graduate","Denmark",5.3,"Facebook",7,5,"Single",4,7,"Moderate"
1364,22,"Male","Graduate","Spain",6.6,"Facebook",6.9,7,"In Relationship",4,5,"Moderate"
189,23,"Male","Graduate","Italy",4.2,"Instagram",8.5,6,"In Relationship",2,6,"Low"
270,23,"Female","Graduate","India",3.7,"Instagram",5,6,"Single",2,8,"Moderate"
2873,21,"Male","Graduate","New Zealand",5.8,"Instagram",5.9,6,"Single",2,8,"Moderate"
3466,19,"Female","Undergraduate","Croatia",5.5,"Facebook",5.9,6,"Single",3,5,"High"
248,20,"Female","Undergraduate","Canada",4.3,"Twitter",4.9,6,"Single",3,8,"High"
625,22,"Female","Graduate","Mexico",2.4,"Snapchat",6.7,7,"Single",3,9,"Low"
8951,18,"Female","High School","Netherlands",7.4,"Instagram",7.3,6,"In Relationship",1,9,"Moderate"
9092,24,"Male","Graduate","Japan",4,"Twitter",7,5,"Single",2,5,"Low"
8145,20,"Female","Undergraduate","India",7.1,"Facebook",7.7,7,"Single",4,5,"High"
7269,21,"Male","Undergraduate","Denmark",4.3,"TikTok",5.8,6,"Single",2,7,"Moderate"
6218,23,"Female","Graduate","Kyrgyzstan",1.5,"VKontakte",8.8,8,"Single",4,8,"Low"
5915,19,"Female","Undergraduate","Pakistan",4.5,"Instagram",9.2,7,"In Relationship",2,6,"Moderate"
2098,23,"Male","Graduate","Maldives",2.6,"Instagram",7.8,6,"Single",2,8,"Low"
440,22,"Female","Graduate","Bangladesh",2.4,"Snapchat",8.4,8,"In Relationship",3,8,"Low"
7166,20,"Female","Undergraduate","Russia",6.2,"TikTok",7.7,5,"In Relationship",2,5,"High"
740,22,"Male","Graduate","Malaysia",4.3,"Facebook",7.4,7,"Single",5,7,"Low"
9211,18,"Male","High School","Germany",4.7,"TikTok",6.5,7,"Single",4,6,"Low"
3058,22,"Male","Graduate","Canada",4.3,"Instagram",7.5,6,"Single",2,7,"Low"
3471,22,"Male","Graduate","Finland",4.5,"Facebook",4.3,7,"In Relationship",2,3,"Moderate"
8466,20,"Female","Undergraduate","Ireland",4.7,"Snapchat",6.1,7,"Single",2,9,"Moderate"
6798,19,"Female","Undergraduate","Sri Lanka",6.5,"Instagram",5.1,5,"In Relationship",2,9,"High"
3679,23,"Female","Graduate","USA",5.3,"Instagram",5.9,6,"Single",1,8,"Moderate"
663,21,"Female","Undergraduate","USA",6.3,"LINE",6.4,4,"Single",3,8,"High"
6925,22,"Male","Graduate","Sri Lanka",3.6,"Instagram",5.8,7,"Single",5,7,"Low"
1635,19,"Female","Undergraduate","USA",4.7,"TikTok",8.2,7,"In Relationship",1,6,"Low"
6587,20,"Male","Undergraduate","Kyrgyzstan",3,"TikTok",8.3,5,"Single",2,8,"Moderate"
2819,21,"Male","Graduate","New Zealand",4.8,"Instagram",5.2,5,"Single",2,8,"High"
2810,18,"Male","High School","Maldives",3.3,"WhatsApp",7,7,"In Relationship",4,8,"Low"
475,22,"Male","Graduate","Pakistan",4.5,"Instagram",6.7,6,"Single",1,8,"Low"
9580,21,"Male","Graduate","France",6.9,"Facebook",7,8,"Single",2,7,"Moderate"
8636,22,"Male","Graduate","Ireland",7.3,"KakaoTalk",8.8,6,"Single",2,4,"Moderate"
4018,18,"Male","High School","India",6.8,"Instagram",7.4,8,"Complicated",2,7,"Moderate"
3707,21,"Female","Undergraduate","Maldives",4,"Instagram",8.4,6,"Single",1,7,"Low"
1878,20,"Female","Undergraduate","Qatar",5.1,"TikTok",5.2,5,"In Relationship",3,9,"High"
2472,22,"Male","Graduate","USA",4.8,"Instagram",8.3,5,"In Relationship",2,5,"Moderate"
9334,20,"Female","Undergraduate","France",6.1,"Facebook",3.8,6,"Single",3,4,"High"
764,20,"Female","Undergraduate","Ireland",4.2,"WhatsApp",7,9,"Single",2,4,"Low"
6548,20,"Female","Undergraduate","Mexico",5.6,"Instagram",8.9,6,"In Relationship",3,7,"High"
9789,20,"Female","Undergraduate","Georgia",5.6,"Twitter",6.1,6,"Single",4,8,"High"
4006,19,"Female","Undergraduate","Germany",5.5,"TikTok",7.6,7,"In Relationship",3,7,"High"
3704,19,"Male","High School","Switzerland",4.4,"Instagram",7.6,7,"Single",3,8,"Low"
1783,23,"Male","Graduate","China",4.5,"TikTok",6.4,8,"In Relationship",2,7,"Low"
3536,19,"Female","Undergraduate","Italy",4.2,"LINE",7,5,"Single",3,9,"Moderate"
2968,20,"Female","Undergraduate","Finland",3.3,"Instagram",5.6,6,"Single",4,9,"High"
6983,20,"Female","Undergraduate","Finland",4.5,"Instagram",5.1,8,"Single",2,5,"High"
871,19,"Female","Undergraduate","USA",6.1,"Facebook",7.8,8,"Single",1,4,"Moderate"
1926,19,"Female","Undergraduate","India",4,"Instagram",8,6,"Single",4,8,"Moderate"
7094,21,"Female","Undergraduate","San Marino",5.9,"WhatsApp",5.1,8,"Single",3,8,"High"
6193,22,"Male","Graduate","Georgia",4.2,"LINE",8.3,6,"In Relationship",3,8,"Low"
4969,20,"Female","Undergraduate","Pakistan",5.3,"Facebook",7.8,8,"Single",3,6,"Moderate"
8523,20,"Female","Undergraduate","Switzerland",4.5,"Instagram",6.2,7,"In Relationship",3,7,"High"
3949,19,"Female","Undergraduate","Nepal",5.5,"Instagram",5.7,5,"Complicated",2,7,"High"
6720,19,"Female","Undergraduate","Turkey",5.9,"LinkedIn",7.4,6,"Single",4,8,"Moderate"
2283,22,"Male","Graduate","UK",6.3,"Facebook",7.7,7,"Single",1,7,"Low"
43,21,"Female","Undergraduate","UAE",4.2,"Facebook",4.5,6,"In Relationship",4,5,"High"
8930,22,"Male","Graduate","Ireland",6.7,"WeChat",6.5,6,"In Relationship",4,8,"Moderate"
2355,23,"Female","Graduate","Canada",5.7,"WhatsApp",7.5,6,"Single",3,8,"Low"
7536,19,"Male","Undergraduate","Russia",5.7,"Facebook",8,5,"In Relationship",3,5,"High"
569,22,"Male","Graduate","Ireland",3.7,"Instagram",6.7,6,"Single",3,7,"Low"
1929,23,"Male","Graduate","Italy",5.4,"TikTok",7.1,7,"In Relationship",5,8,"Low"
5584,21,"Male","Graduate","Switzerland",5.8,"Instagram",6.4,5,"In Relationship",3,6,"Moderate"
4653,21,"Female","Undergraduate","USA",5.6,"TikTok",7.4,6,"In Relationship",3,5,"High"
9134,22,"Male","Graduate","Nepal",3.7,"Facebook",7,6,"Single",4,8,"Low"
4082,20,"Female","Undergraduate","Italy",3.5,"Instagram",5.6,5,"Single",3,8,"High"
61,22,"Male","Graduate","USA",4.4,"Instagram",7.1,6,"Single",1,4,"Low"
181,21,"Male","Graduate","Japan",2.9,"Twitter",6.5,8,"In Relationship",4,7,"Low"
4308,23,"Male","Graduate","Ireland",4.5,"Instagram",8.8,6,"In Relationship",3,6,"Low"
4197,22,"Female","Graduate","Russia",4.4,"Instagram",6,6,"Single",3,4,"Low"
7972,21,"Male","Graduate","Canada",7.1,"WhatsApp",7.7,7,"Single",4,5,"Moderate"
1424,19,"Female","Undergraduate","Malaysia",3.7,"TikTok",7.2,4,"Single",4,5,"High"
3737,21,"Male","Undergraduate","Germany",4,"TikTok",4.3,5,"In Relationship",3,6,"High"
4099,22,"Male","Graduate","USA",6.2,"Instagram",6.1,5,"Single",2,8,"High"
6859,18,"Male","High School","Mexico",3.7,"WhatsApp",6.9,8,"Single",4,5,"Low"
63,22,"Male","Graduate","India",5.5,"Twitter",7.6,4,"In Relationship",3,7,"Moderate"
8840,19,"Female","Undergraduate","India",6.9,"Instagram",6.6,5,"Single",1,8,"High"
3714,21,"Male","Graduate","Canada",5.4,"Facebook",6.6,6,"Single",4,8,"Low"
8182,20,"Female","Undergraduate","Poland",3.9,"Instagram",7.2,8,"Single",3,7,"Moderate"
3258,21,"Male","Graduate","Poland",5.1,"Twitter",5.9,6,"In Relationship",4,5,"Low"
8607,19,"Female","Undergraduate","France",3.2,"WhatsApp",6.6,6,"Single",3,7,"Moderate"
7865,20,"Male","Undergraduate","Pakistan",5.6,"Snapchat",7.7,6,"Single",2,8,"Moderate"
2061,22,"Male","Graduate","Nepal",3.7,"WhatsApp",6.6,7,"Single",4,5,"Low"
2406,22,"Male","Graduate","Spain",3.7,"Facebook",8.4,4,"Single",5,4,"Moderate"
3128,19,"Male","Undergraduate","Mexico",6.5,"Instagram",8.1,6,"Single",3,7,"High"
9670,22,"Male","Graduate","Switzerland",5.3,"TikTok",7,6,"Single",4,9,"Low"
2216,19,"Female","Undergraduate","Denmark",5.2,"Instagram",7.4,7,"Single",2,7,"Moderate"
4497,24,"Male","Graduate","Spain",6.5,"Instagram",7.2,7,"Single",4,7,"Moderate"
5822,21,"Female","Undergraduate","South Korea",6.5,"Instagram",8.9,6,"In Relationship",3,7,"High"
6870,20,"Female","Undergraduate","USA",4.7,"TikTok",6.1,6,"In Relationship",3,7,"High"
7596,19,"Female","Undergraduate","Turkey",4.3,"TikTok",5.6,5,"Single",4,6,"High"
6819,20,"Female","Undergraduate","Spain",5.8,"Instagram",6.7,8,"Single",2,8,"Moderate"
1063,20,"Female","Undergraduate","Malaysia",3.7,"Facebook",6.3,6,"Complicated",3,7,"High"
7979,19,"Female","Undergraduate","Denmark",3.8,"TikTok",8.6,6,"Single",4,4,"Moderate"
1217,21,"Male","Graduate","Canada",4.6,"WhatsApp",7.3,7,"In Relationship",2,7,"Low"
3946,21,"Male","Graduate","Greece",4.6,"TikTok",7.9,6,"Single",4,7,"Low"
1495,20,"Female","Undergraduate","Switzerland",5.7,"Instagram",7.4,6,"Single",3,8,"High"
8832,19,"Female","Undergraduate","Switzerland",7.4,"WeChat",5.9,7,"In Relationship",1,8,"High"
5308,20,"Female","Undergraduate","Denmark",4.9,"Instagram",6.2,6,"In Relationship",4,4,"High"
1525,23,"Male","Graduate","USA",7.1,"LinkedIn",6.3,6,"Single",3,6,"Moderate"
3415,20,"Male","Undergraduate","India",4.6,"LinkedIn",6.7,5,"In Relationship",2,7,"Moderate"
2289,24,"Male","Graduate","China",3.2,"Instagram",5.4,7,"In Relationship",2,9,"Moderate"
6612,19,"Female","Undergraduate","Canada",4.4,"LinkedIn",6.2,6,"In Relationship",4,5,"High"
105,19,"Female","Undergraduate","Turkey",3.5,"TikTok",5.3,5,"In Relationship",2,9,"High"
7443,21,"Female","Graduate","France",2.5,"Instagram",7.9,8,"Single",2,7,"Low"
1456,19,"Female","Undergraduate","Czech Republic",7,"TikTok",8.8,5,"Complicated",2,8,"High"
9054,19,"Female","Undergraduate","Spain",5.5,"Instagram",8.6,7,"Single",2,5,"Moderate"
2555,18,"Male","High School","Australia",2.6,"Twitter",5.7,7,"Single",2,7,"Low"
1395,22,"Male","Graduate","France",4.7,"TikTok",4.9,6,"Single",2,6,"Moderate"
1367,23,"Male","Graduate","India",4.5,"TikTok",7.2,7,"Single",4,9,"Low"
8685,21,"Male","Graduate","Ireland",3.8,"Snapchat",6,7,"In Relationship",4,6,"Low"
6143,19,"Female","Undergraduate","India",2.8,"Facebook",6.7,7,"In Relationship",2,7,"Moderate"
9669,21,"Female","Undergraduate","Panama",4.3,"Instagram",5.4,6,"In Relationship",4,5,"High"
4255,22,"Male","Graduate","Bangladesh",2.8,"LinkedIn",8.4,6,"Single",4,5,"Low"
5929,19,"Female","Undergraduate","Mexico",4.1,"WhatsApp",6.3,5,"In Relationship",4,7,"High"
7841,22,"Female","Graduate","Canada",4.1,"Instagram",8.9,5,"In Relationship",2,4,"Low"
1369,24,"Male","Graduate","Italy",6.9,"Instagram",7.6,8,"Single",2,7,"Moderate"
2204,22,"Male","Graduate","Spain",4.7,"WhatsApp",5.9,8,"Single",3,7,"Low"
6464,21,"Male","Graduate","USA",4.1,"Instagram",7,8,"Single",3,8,"Low"
1434,19,"Female","Undergraduate","Canada",5.7,"TikTok",7.7,6,"In Relationship",2,7,"Moderate"
4991,21,"Male","Graduate","Spain",5.6,"Instagram",8.6,7,"Single",2,9,"Low"
6513,22,"Male","Graduate","Canada",4.3,"Instagram",6,6,"In Relationship",3,5,"Low"
5722,19,"Female","Undergraduate","Germany",4.7,"VKontakte",6.6,5,"Complicated",2,7,"High"
3365,20,"Male","Undergraduate","Thailand",4.6,"WhatsApp",9,5,"In Relationship",2,7,"Moderate"
6848,19,"Female","Undergraduate","Maldives",3.6,"Snapchat",5.7,6,"In Relationship",2,7,"Moderate"
8722,21,"Female","Graduate","Nepal",4.1,"WhatsApp",8.5,6,"In Relationship",4,5,"Low"
5874,22,"Male","Graduate","Poland",5.5,"Instagram",9.1,5,"Single",3,9,"Moderate"
5648,21,"Male","Graduate","Canada",5.6,"TikTok",9.1,7,"Single",3,6,"Low"
3444,22,"Male","Graduate","Maldives",3.5,"TikTok",8.6,6,"Single",3,8,"Low"
3320,19,"Female","Undergraduate","Malaysia",3,"Instagram",6.4,8,"Single",2,5,"Moderate"
8440,22,"Male","Graduate","Canada",4.8,"Instagram",6.4,7,"Single",2,5,"Low"
5116,21,"Male","Graduate","Spain",4.1,"TikTok",7.4,8,"Single",3,9,"Low"
8094,20,"Male","Undergraduate","China",6.6,"TikTok",6.7,8,"Single",2,6,"High"
6285,19,"Female","Undergraduate","Mexico",6.9,"Instagram",7.8,6,"In Relationship",3,8,"High"
4733,22,"Male","Graduate","Denmark",6.4,"TikTok",7.8,6,"Single",4,7,"Moderate"
842,21,"Female","Graduate","South Korea",8.1,"TikTok",6.7,6,"Single",2,6,"High"
7149,20,"Male","Undergraduate","India",4.8,"TikTok",8.5,6,"Single",1,6,"Low"
5690,21,"Male","Graduate","Canada",8.4,"Instagram",4.2,5,"Single",3,5,"High"
5452,21,"Male","Graduate","Denmark",4.5,"Instagram",5,8,"Complicated",1,4,"Moderate"
5986,20,"Male","Undergraduate","UK",3.9,"Instagram",7.2,8,"Single",4,6,"Moderate"
1258,19,"Female","Undergraduate","Venezuela",4,"KakaoTalk",7.7,5,"In Relationship",5,5,"High"
3937,19,"Female","Undergraduate","India",5.3,"WeChat",8.3,4,"Single",2,7,"High"
6192,21,"Male","Undergraduate","Finland",6.1,"KakaoTalk",5.4,4,"In Relationship",2,5,"High"
4493,20,"Male","Undergraduate","Poland",4.5,"Instagram",8.4,6,"Single",1,5,"Low"
481,24,"Male","Graduate","Poland",5.5,"TikTok",6.8,6,"Single",3,7,"Low"
3815,20,"Female","Undergraduate","Malaysia",7,"TikTok",6.1,6,"Single",2,7,"High"
8018,20,"Female","Undergraduate","Monaco",3.4,"Instagram",9,7,"In Relationship",2,5,"Moderate"
2172,20,"Female","Undergraduate","Spain",6.7,"Instagram",7.7,6,"In Relationship",1,5,"Moderate"
2656,18,"Male","High School","Mexico",5.8,"TikTok",7.8,4,"In Relationship",3,8,"Low"
4510,20,"Female","Undergraduate","Italy",2.7,"Instagram",6.9,6,"In Relationship",2,5,"Moderate"
4849,22,"Male","Graduate","Ireland",2.6,"Instagram",8.7,6,"Single",4,8,"Low"
180,21,"Female","Undergraduate","Canada",4.5,"TikTok",7.6,6,"In Relationship",3,7,"Moderate"
3711,21,"Male","Graduate","Japan",4.6,"VKontakte",5.7,6,"Complicated",3,5,"Low"
6934,19,"Female","Undergraduate","Nepal",4.9,"Instagram",8.2,6,"Single",4,7,"High"
3349,20,"Female","Undergraduate","Canada",6.6,"Facebook",9.3,6,"Single",1,8,"Moderate"
2444,22,"Male","Graduate","Brazil",4.3,"Instagram",7.4,6,"Single",4,5,"Low"
3181,20,"Female","Undergraduate","Italy",5.7,"Instagram",8.8,7,"Single",2,9,"Moderate"
6481,21,"Female","Undergraduate","Sri Lanka",3.8,"Facebook",4.5,7,"In Relationship",1,6,"Moderate"
3676,19,"Female","Undergraduate","Australia",6.4,"Facebook",6.4,6,"Single",3,7,"High"
9569,22,"Male","Graduate","Nepal",8,"WeChat",6.4,7,"Single",2,8,"High"
9608,19,"Female","Undergraduate","Brazil",6.1,"WhatsApp",6.7,8,"Single",2,4,"Moderate"
7647,21,"Female","Undergraduate","Bahrain",4.7,"Instagram",6.9,5,"Single",2,5,"Moderate"
6038,19,"Female","Undergraduate","UK",5,"Instagram",6.3,8,"In Relationship",2,5,"High"
9463,22,"Male","Graduate","France",4.6,"Facebook",7.2,7,"In Relationship",4,9,"Low"
1802,19,"Female","Undergraduate","India",5.2,"WhatsApp",5.9,8,"Single",1,3,"Moderate"
3055,21,"Male","Graduate","Finland",6.2,"TikTok",7.5,8,"Single",4,6,"Moderate"
3560,21,"Male","Graduate","Turkey",7,"Instagram",6.9,7,"Single",3,8,"Moderate"
4418,21,"Male","Graduate","Turkey",4.4,"KakaoTalk",7.5,5,"In Relationship",3,8,"Low"
3976,20,"Female","Undergraduate","Germany",5.6,"KakaoTalk",6.8,7,"Single",3,3,"Moderate"
9278,24,"Female","Graduate","Australia",4.9,"Instagram",6.6,6,"Single",3,4,"Low"
7663,19,"Male","Undergraduate","Mexico",6.7,"WhatsApp",5.4,7,"Complicated",2,7,"High"
2570,22,"Male","Graduate","India",6.8,"TikTok",7.8,7,"Single",4,4,"Moderate"
2911,21,"Male","Graduate","Mexico",5.1,"Instagram",8.6,6,"Single",4,8,"Low"
918,19,"Female","Undergraduate","USA",4.5,"Instagram",5.3,5,"Single",4,4,"High"
6734,21,"Female","Undergraduate","UAE",6.3,"Instagram",5.6,6,"Single",4,4,"High"
642,24,"Male","Graduate","India",3.5,"LinkedIn",5.9,7,"In Relationship",3,9,"Low"
2637,20,"Female","Undergraduate","Denmark",4.3,"Instagram",8.5,7,"In Relationship",3,3,"Moderate"
5688,19,"Female","Undergraduate","UK",3.5,"Facebook",4.9,6,"Single",4,7,"High"
6094,20,"Female","Undergraduate","Austria",4.9,"Instagram",5.9,5,"In Relationship",2,7,"High"
4494,20,"Female","Undergraduate","Maldives",6.4,"WhatsApp",8.4,7,"In Relationship",3,7,"High"
5903,19,"Female","Undergraduate","Denmark",4.5,"Instagram",7.8,7,"Single",4,7,"Moderate"
3005,22,"Male","Graduate","Ireland",3.8,"TikTok",7.2,8,"Single",3,7,"Low"
8179,19,"Female","Undergraduate","Maldives",3.8,"TikTok",8,7,"In Relationship",3,9,"Moderate"
2559,22,"Male","Graduate","Denmark",6.4,"Facebook",5.5,7,"In Relationship",3,3,"Moderate"
1888,19,"Female","Undergraduate","Switzerland",4.6,"LinkedIn",6.7,7,"Single",4,5,"Moderate"
7942,19,"Female","Undergraduate","USA",3.6,"Instagram",5.5,7,"In Relationship",3,8,"High"
9001,21,"Male","Graduate","China",5.8,"Facebook",8.2,6,"Single",3,7,"Low"
6225,20,"Female","Undergraduate","USA",7.3,"Instagram",8.1,7,"In Relationship",3,7,"High"
2197,21,"Female","Undergraduate","Ireland",3.8,"Instagram",7.5,6,"Single",5,7,"Moderate"
9660,21,"Male","Undergraduate","Costa Rica",3.7,"Facebook",6.7,6,"Single",4,5,"Moderate"
9161,21,"Male","Graduate","Canada",3.3,"Instagram",6.9,7,"Single",4,5,"Low"
6779,21,"Male","Graduate","Russia",4.4,"Instagram",5.5,5,"Single",3,4,"Moderate"
3096,21,"Male","Graduate","Switzerland",5.3,"Instagram",8.8,8,"Single",2,4,"Low"
1136,22,"Male","Graduate","Denmark",2.9,"WhatsApp",7.5,7,"In Relationship",4,4,"Low"
244,21,"Female","Graduate","Turkey",5,"Instagram",7.4,7,"In Relationship",4,5,"Low"
5866,24,"Male","Graduate","Bangladesh",3.7,"Facebook",6.7,8,"Single",3,8,"Low"
1152,21,"Male","Graduate","USA",5.4,"Instagram",7,5,"Single",3,8,"Moderate"
486,21,"Female","Undergraduate","Mexico",5.8,"Facebook",6.6,5,"In Relationship",3,5,"High"
4177,20,"Female","Undergraduate","Spain",4.5,"Instagram",7.2,6,"Single",3,7,"Moderate"
6336,19,"Female","Undergraduate","Czech Republic",4.1,"TikTok",8.6,5,"In Relationship",3,7,"High"
2420,22,"Male","Graduate","Singapore",4.9,"Instagram",7.1,5,"In Relationship",3,9,"Moderate"
2505,19,"Female","Undergraduate","Sri Lanka",2.5,"LinkedIn",5.1,4,"Single",3,5,"High"
1962,21,"Male","Graduate","Italy",6.9,"Instagram",6.5,7,"In Relationship",3,7,"Moderate"
539,19,"Female","Undergraduate","Mexico",3.9,"TikTok",6.3,5,"In Relationship",3,7,"High"
6707,21,"Male","Graduate","Argentina",3.7,"TikTok",6.6,7,"In Relationship",3,4,"Low"
419,22,"Male","Graduate","USA",6.9,"WhatsApp",4.8,7,"Single",2,3,"High"
3556,22,"Male","Graduate","Bangladesh",4.3,"Instagram",6.8,7,"Single",2,7,"Low"
9357,22,"Male","Graduate","Maldives",5.6,"Instagram",6,5,"In Relationship",3,5,"High"
654,19,"Female","Undergraduate","Austria",5.3,"Facebook",7.1,4,"Single",2,9,"High"
4643,21,"Male","Graduate","India",2.2,"Instagram",7.2,5,"In Relationship",2,9,"Low"
8474,20,"Male","Undergraduate","Netherlands",4.5,"Instagram",8.2,6,"Single",2,5,"Moderate"
4601,20,"Female","Undergraduate","Canada",4.5,"Facebook",8.4,8,"Single",4,8,"Moderate"
7388,19,"Female","Undergraduate","Maldives",5.9,"VKontakte",6.5,4,"Single",2,5,"High"
7977,20,"Female","Undergraduate","Denmark",3.8,"WhatsApp",7.2,7,"In Relationship",4,4,"High"
1044,21,"Male","Graduate","Denmark",5.1,"Facebook",6.5,5,"In Relationship",2,6,"Moderate"
5839,19,"Female","Undergraduate","Canada",4.8,"Twitter",5.5,6,"Single",3,5,"High"
6620,22,"Male","Graduate","India",4,"Facebook",8.2,7,"In Relationship",2,6,"Low"
